timestamp,gpu_util_pct,mem_util_pct,mem_used_MB,mem_total_MB
2026/06/02 14:35:41.417, 0, 0, 1014, 23034
2026/06/02 14:35:46.419, 0, 0, 1014, 23034
2026/06/02 14:35:51.419, 0, 0, 1014, 23034
2026/06/02 14:35:56.420, 0, 0, 1014, 23034
2026/06/02 14:36:01.422, 0, 0, 1014, 23034
2026/06/02 14:36:06.423, 0, 0, 1014, 23034
2026/06/02 14:36:11.424, 0, 0, 1014, 23034
2026/06/02 14:36:16.425, 0, 0, 1014, 23034
2026/06/02 14:36:21.426, 0, 0, 1014, 23034
2026/06/02 14:36:26.427, 0, 0, 1014, 23034
2026/06/02 14:36:31.428, 0, 0, 1014, 23034
2026/06/02 14:36:36.430, 0, 0, 1014, 23034
2026/06/02 14:36:41.431, 0, 0, 1014, 23034
2026/06/02 14:36:46.432, 0, 0, 1014, 23034
2026/06/02 14:36:51.433, 0, 0, 1014, 23034
2026/06/02 14:36:56.433, 0, 0, 1014, 23034
2026/06/02 14:37:01.434, 0, 0, 1014, 23034
2026/06/02 14:37:06.435, 0, 0, 1014, 23034
2026/06/02 14:37:11.436, 0, 0, 1014, 23034
2026/06/02 14:37:16.437, 0, 0, 1014, 23034
2026/06/02 14:37:21.439, 0, 0, 1014, 23034
2026/06/02 14:37:26.440, 0, 0, 1014, 23034
2026/06/02 14:37:31.441, 0, 0, 1014, 23034
2026/06/02 14:37:36.442, 0, 0, 1014, 23034
2026/06/02 14:37:41.444, 0, 0, 1014, 23034
2026/06/02 14:37:46.445, 0, 0, 1014, 23034
2026/06/02 14:37:51.446, 0, 0, 1014, 23034
2026/06/02 14:37:56.447, 0, 0, 1014, 23034
2026/06/02 14:38:01.448, 0, 0, 1014, 23034
2026/06/02 14:38:06.449, 0, 0, 1014, 23034
2026/06/02 14:38:11.450, 0, 0, 1014, 23034
2026/06/02 14:38:16.451, 0, 0, 1014, 23034
2026/06/02 14:38:21.453, 0, 0, 1014, 23034
2026/06/02 14:38:26.454, 0, 0, 1014, 23034
2026/06/02 14:38:31.455, 0, 0, 1014, 23034
2026/06/02 14:38:36.456, 0, 0, 1014, 23034
2026/06/02 14:38:41.457, 0, 0, 1014, 23034
2026/06/02 14:38:46.458, 0, 0, 1014, 23034
2026/06/02 14:38:51.460, 0, 0, 1014, 23034
2026/06/02 14:38:56.461, 0, 0, 1014, 23034
2026/06/02 14:39:01.462, 0, 0, 1014, 23034
2026/06/02 14:39:06.463, 0, 0, 1014, 23034
2026/06/02 14:39:11.465, 0, 0, 1014, 23034
2026/06/02 14:39:16.465, 0, 0, 1014, 23034
2026/06/02 14:39:21.466, 0, 0, 1014, 23034
2026/06/02 14:39:26.467, 0, 0, 1014, 23034
2026/06/02 14:39:31.467, 0, 0, 1014, 23034
2026/06/02 14:39:36.468, 0, 0, 1014, 23034
2026/06/02 14:39:41.468, 0, 0, 1014, 23034
2026/06/02 14:39:46.470, 0, 0, 1014, 23034
2026/06/02 14:39:51.471, 0, 0, 1014, 23034
2026/06/02 14:39:56.472, 0, 0, 1014, 23034
2026/06/02 14:40:01.474, 0, 0, 1014, 23034
2026/06/02 14:40:06.475, 0, 0, 1014, 23034
2026/06/02 14:40:11.476, 0, 0, 1014, 23034
2026/06/02 14:40:16.478, 0, 0, 1014, 23034
2026/06/02 14:40:21.479, 0, 0, 1014, 23034
2026/06/02 14:40:26.480, 0, 0, 1015, 23034
2026/06/02 14:40:31.481, 0, 0, 1015, 23034
2026/06/02 14:40:36.483, 0, 0, 1015, 23034
2026/06/02 14:40:41.484, 0, 0, 1015, 23034
2026/06/02 14:40:46.485, 0, 0, 1015, 23034
2026/06/02 14:40:51.486, 0, 0, 1015, 23034
2026/06/02 14:40:56.488, 0, 0, 1015, 23034
2026/06/02 14:41:01.489, 0, 0, 1015, 23034
2026/06/02 14:41:06.490, 0, 0, 1015, 23034
2026/06/02 14:41:11.491, 0, 0, 1015, 23034
2026/06/02 14:41:16.492, 0, 0, 1015, 23034
2026/06/02 14:41:21.493, 0, 0, 1015, 23034
2026/06/02 14:41:26.494, 0, 0, 1015, 23034
2026/06/02 14:41:31.495, 0, 0, 1015, 23034
2026/06/02 14:41:36.496, 0, 0, 1015, 23034
2026/06/02 14:41:41.497, 0, 0, 1015, 23034
2026/06/02 14:41:46.498, 0, 0, 1015, 23034
2026/06/02 14:41:51.499, 0, 0, 1015, 23034
2026/06/02 14:41:56.501, 0, 0, 1015, 23034
