timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/06/04 23:39:09,0.2,3730,61909,0
2026/06/04 23:39:14,0.2,3730,61909,0
2026/06/04 23:39:18,0.1,3731,61909,0
2026/06/04 23:39:23,0.2,3730,61909,0
2026/06/04 23:39:27,0.1,3730,61909,0
2026/06/04 23:39:32,0.2,3730,61909,0
2026/06/04 23:39:36,0.4,3730,61909,0
2026/06/04 23:39:41,0.2,3730,61909,0
2026/06/04 23:39:45,0.2,3729,61909,0
2026/06/04 23:39:50,0.2,3730,61909,0
2026/06/04 23:39:55,0.4,3730,61909,0
2026/06/04 23:39:59,0.2,3731,61909,0
2026/06/04 23:40:04,0.2,3731,61909,0
2026/06/04 23:40:08,0.2,3731,61909,0
2026/06/04 23:40:13,0.2,3731,61909,0
2026/06/04 23:40:17,0.2,3729,61909,0
2026/06/04 23:40:22,0.1,3730,61909,0
2026/06/04 23:40:26,0.2,3730,61909,0
2026/06/04 23:40:31,0.2,3730,61909,0
2026/06/04 23:40:35,0.1,3731,61909,0
2026/06/04 23:40:40,0.5,3731,61909,0
2026/06/04 23:40:44,0.2,3730,61909,0
2026/06/04 23:40:49,0.2,3731,61909,0
2026/06/04 23:40:53,2.0,3729,61909,0
2026/06/04 23:40:58,1.0,3733,61909,0
2026/06/04 23:41:02,1.4,3735,61909,0
2026/06/04 23:41:07,1.4,3739,61909,0
2026/06/04 23:41:11,0.4,3761,61909,0
2026/06/04 23:41:16,5.4,3788,61909,0
2026/06/04 23:41:20,1.5,3723,61909,0
2026/06/04 23:41:25,1.0,3714,61909,0
2026/06/04 23:41:29,0.2,3715,61909,0
2026/06/04 23:41:34,0.2,3737,61909,0
2026/06/04 23:41:38,1.4,3707,61909,0
2026/06/04 23:41:43,1.2,3709,61909,0
2026/06/04 23:41:47,2.6,3713,61909,0
2026/06/04 23:41:52,0.4,3741,61909,0
2026/06/04 23:41:57,1.1,3714,61909,0
2026/06/04 23:42:01,0.1,3721,61909,0
2026/06/04 23:42:06,0.7,3742,61909,0
2026/06/04 23:42:10,1.1,3741,61909,0
2026/06/04 23:42:15,0.4,3730,61909,0
2026/06/04 23:42:19,1.1,3764,61909,0
2026/06/04 23:42:24,1.4,3753,61909,0
2026/06/04 23:42:28,0.9,3750,61909,0
2026/06/04 23:42:33,0.7,3746,61909,0
2026/06/04 23:42:37,0.7,3724,61909,0
2026/06/04 23:42:42,0.2,3756,61909,0
2026/06/04 23:42:46,0.7,3727,61909,0
2026/06/04 23:42:51,1.9,3727,61909,0
2026/06/04 23:42:55,1.0,3729,61909,0
2026/06/04 23:43:00,2.4,3758,61909,0
2026/06/04 23:43:04,0.2,3747,61909,0
2026/06/04 23:43:09,0.2,3746,61909,0
2026/06/04 23:43:13,0.2,3745,61909,0
2026/06/04 23:43:18,0.5,3745,61909,0
2026/06/04 23:43:22,0.5,3746,61909,0
2026/06/04 23:43:27,0.2,3746,61909,0
2026/06/04 23:43:31,0.4,3746,61909,0
2026/06/04 23:43:36,0.6,3746,61909,0
2026/06/04 23:43:40,0.5,3746,61909,0
2026/06/04 23:43:45,0.6,3746,61909,0
2026/06/04 23:43:49,0.2,3747,61909,0
2026/06/04 23:43:54,0.4,3747,61909,0
2026/06/04 23:43:59,0.4,3748,61909,0
2026/06/04 23:44:03,0.2,3748,61909,0
2026/06/04 23:44:08,0.4,3747,61909,0
2026/06/04 23:44:12,0.2,3748,61909,0
2026/06/04 23:44:17,0.5,3748,61909,0
2026/06/04 23:44:21,0.5,3748,61909,0
2026/06/04 23:44:26,0.5,3747,61909,0
2026/06/04 23:44:30,0.2,3748,61909,0
2026/06/04 23:44:35,0.6,3748,61909,0
2026/06/04 23:44:39,0.5,3748,61909,0
2026/06/04 23:44:44,0.4,3749,61909,0
2026/06/04 23:44:48,0.1,3749,61909,0
2026/06/04 23:44:53,0.2,3748,61909,0
2026/06/04 23:44:57,0.1,3730,61909,0
2026/06/04 23:45:02,0.2,3730,61909,0
2026/06/04 23:45:06,0.2,3730,61909,0
2026/06/04 23:45:11,0.4,3730,61909,0
2026/06/04 23:45:15,0.2,3731,61909,0
2026/06/04 23:45:20,0.4,3731,61909,0
2026/06/04 23:45:24,0.2,3731,61909,0
2026/06/04 23:45:29,0.5,3731,61909,0
2026/06/04 23:45:33,0.2,3732,61909,0
2026/06/04 23:45:38,0.5,3732,61909,0
2026/06/04 23:45:42,0.1,3732,61909,0
2026/06/04 23:45:47,0.6,3733,61909,0
2026/06/04 23:45:51,0.2,3734,61909,0
2026/06/04 23:45:56,0.4,3733,61909,0
2026/06/04 23:46:01,0.5,3733,61909,0
2026/06/04 23:46:05,0.2,3734,61909,0
2026/06/04 23:46:10,0.2,3733,61909,0
2026/06/04 23:46:14,0.2,3734,61909,0
2026/06/04 23:46:19,0.5,3735,61909,0
2026/06/04 23:46:23,0.4,3734,61909,0
2026/06/04 23:46:28,0.5,3736,61909,0
2026/06/04 23:46:32,0.4,3736,61909,0
2026/06/04 23:46:37,0.4,3736,61909,0
2026/06/04 23:46:41,0.2,3736,61909,0
2026/06/04 23:46:46,0.4,3736,61909,0
